state,county,year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Alabama,Sumter,2018,357,336,21,0,0,0,0,77,47,29,0,0,222,135,0
Alabama,Tuscaloosa,2018,320,265,54,1,0,0,0,115,56,37,0,0,195,125,0
Alaska,Aleutians East ,2018,120,120,0,0,0,0,0,34,21,10,0,0,0,120,0
Alaska,Anchorage ,2018,365,308,57,0,0,0,0,87,57,24,2,0,0,259,104
Alaska,Bethel ,2018,202,196,6,0,0,0,0,77,33,15,0,0,0,142,60
Alaska,Denali ,2018,364,361,3,0,0,0,0,58,44,35,0,0,363,1,0
Alaska,Fairbanks North Star ,2018,365,248,78,29,10,0,0,156,103,34,0,28,113,219,5
Alaska,Juneau ,2018,352,306,46,0,0,0,0,83,54,23,0,0,0,348,4
Alaska,Kenai Peninsula ,2018,120,120,0,0,0,0,0,27,15,8,0,0,0,120,0
Alaska,Matanuska-Susitna ,2018,365,325,36,3,1,0,0,151,53,27,0,0,221,122,22
Arizona,Apache,2018,358,354,4,0,0,0,0,55,26,12,0,0,0,32,326
Arizona,Cochise,2018,365,276,89,0,0,0,0,90,63,44,0,0,313,18,34
Arizona,Coconino,2018,365,240,122,3,0,0,0,126,77,45,0,0,358,7,0
Arizona,Gila,2018,365,220,122,22,1,0,0,171,87,47,0,0,329,0,36
Arizona,La Paz,2018,364,263,98,3,0,0,0,105,70,44,0,0,351,7,6
Arizona,Maricopa,2018,365,54,247,57,4,3,0,249,115,71,0,15,184,61,105
Arizona,Mohave,2018,363,350,12,1,0,0,0,105,33,18,0,0,0,33,330
Arizona,Navajo,2018,363,261,100,2,0,0,0,115,74,44,0,0,353,2,8
Arizona,Pima,2018,365,196,158,11,0,0,0,129,84,49,0,0,255,31,79
Arizona,Pinal,2018,365,84,230,34,6,3,8,996,108,67,0,0,131,22,212
Arizona,Santa Cruz,2018,365,294,69,1,1,0,0,183,59,31,0,0,0,220,145
Arizona,Yavapai,2018,365,292,72,1,0,0,0,101,61,43,0,0,363,2,0
Arizona,Yuma,2018,365,239,110,15,1,0,0,169,80,45,0,0,235,33,97
Arkansas,Arkansas,2018,118,98,20,0,0,0,0,90,54,33,0,0,0,118,0
Arkansas,Ashley,2018,121,106,14,1,0,0,0,103,52,29,0,0,0,121,0
Arkansas,Clark,2018,361,342,19,0,0,0,0,87,46,31,0,0,361,0,0
Arkansas,Craighead,2018,90,71,19,0,0,0,0,72,56,35,0,0,0,90,0
Arkansas,Crittenden,2018,365,288,74,3,0,0,0,115,60,40,0,7,187,171,0
Arkansas,Garland,2018,121,99,22,0,0,0,0,86,54,31,0,0,0,121,0
Arkansas,Jackson,2018,122,107,15,0,0,0,0,71,53,31,0,0,0,122,0
Arkansas,Newton,2018,364,336,28,0,0,0,0,84,48,35,0,0,352,12,0
Arkansas,Polk,2018,363,319,44,0,0,0,0,93,54,38,0,0,311,52,0
Arkansas,Pulaski,2018,365,257,106,2,0,0,0,122,64,43,0,1,146,218,0
Arkansas,Union,2018,365,276,86,3,0,0,0,122,59,37,0,0,0,365,0
Arkansas,Washington,2018,365,266,99,0,0,0,0,87,64,42,0,0,216,149,0
California,Alameda,2018,365,175,173,5,10,2,0,223,76,51,0,10,72,283,0
California,Amador,2018,364,288,70,6,0,0,0,129,71,40,0,0,364,0,0
California,Butte,2018,365,152,173,22,11,3,4,445,104,54,0,0,203,161,1
California,Calaveras,2018,364,148,196,14,6,0,0,157,87,53,0,0,141,223,0
California,Colusa,2018,365,245,92,10,17,1,0,274,81,42,0,0,176,155,34
California,Contra Costa,2018,365,203,144,7,9,2,0,245,71,48,0,1,108,256,0
California,Del Norte,2018,180,162,18,0,0,0,0,77,52,25,0,0,0,180,0
California,El Dorado,2018,365,222,106,27,9,1,0,203,101,45,0,0,353,3,9
California,Fresno,2018,365,84,183,79,19,0,0,185,133,74,0,3,231,121,10
California,Glenn,2018,363,275,72,9,6,1,0,230,69,36,0,0,154,136,73
California,Humboldt,2018,365,324,35,5,1,0,0,163,53,34,0,2,251,94,18
California,Imperial,2018,365,95,220,41,7,2,0,286,108,62,0,7,129,100,129
California,Inyo,2018,365,198,130,26,8,2,1,624,101,48,0,0,311,20,34
California,Kern,2018,365,65,170,103,27,0,0,190,142,84,0,0,246,106,13
California,Kings,2018,365,89,218,49,9,0,0,180,114,69,0,0,186,123,56
California,Lake,2018,357,347,7,1,1,1,0,208,43,33,0,0,344,11,2
California,Los Angeles,2018,365,35,222,89,18,1,0,201,130,77,0,32,175,157,1
California,Madera,2018,365,152,178,30,5,0,0,165,100,56,0,0,210,120,35
California,Marin,2018,365,294,58,3,9,1,0,218,58,36,0,22,135,208,0
California,Mariposa,2018,365,189,136,10,21,8,1,301,108,50,0,0,265,100,0
California,Mendocino,2018,364,289,54,13,6,1,1,314,64,37,0,0,151,209,4
California,Merced,2018,365,173,151,32,9,0,0,171,101,51,0,1,196,167,1
California,Mono,2018,365,279,57,14,11,2,2,994,84,23,0,0,0,218,147
California,Monterey,2018,365,319,39,5,2,0,0,155,52,38,0,1,212,93,59
California,Napa,2018,364,273,79,4,8,0,0,183,61,39,1,1,165,196,1
California,Nevada,2018,363,245,90,19,9,0,0,196,87,44,0,0,327,36,0
California,Orange,2018,365,196,151,15,3,0,0,157,85,50,0,25,190,147,3
California,Placer,2018,365,253,87,16,8,1,0,223,84,41,0,17,220,124,4
California,Plumas,2018,350,219,121,8,2,0,0,159,84,35,0,0,0,350,0
California,Riverside,2018,365,50,175,102,32,6,0,296,153,87,0,1,227,94,43
California,Sacramento,2018,365,161,169,22,8,4,1,314,100,54,0,1,202,157,5
California,San Benito,2018,365,294,60,11,0,0,0,143,61,41,0,0,321,43,1
California,San Bernardino,2018,365,43,168,96,51,7,0,221,164,88,0,20,215,126,4
California,San Diego,2018,365,73,257,35,0,0,0,143,100,64,0,1,202,162,0
California,San Francisco,2018,365,278,73,2,11,1,0,228,61,37,1,34,126,203,1
California,San Joaquin,2018,365,152,180,20,10,2,1,308,99,54,0,1,154,204,6
California,San Luis Obispo,2018,365,202,154,9,0,0,0,133,74,49,0,0,234,92,39
California,San Mateo,2018,365,295,57,3,10,0,0,185,56,36,0,22,138,205,0
California,Santa Barbara,2018,365,244,119,2,0,0,0,114,64,47,0,0,266,86,13
California,Santa Clara,2018,365,233,115,6,11,0,0,194,71,44,0,7,166,192,0
California,Santa Cruz,2018,365,331,24,5,5,0,0,170,50,36,0,0,221,144,0
California,Shasta,2018,365,277,67,15,6,0,0,190,82,43,0,0,343,21,1
California,Siskiyou,2018,365,269,56,16,24,0,0,196,119,41,0,0,241,124,0
California,Solano,2018,365,263,87,3,11,1,0,247,64,42,0,3,184,178,0
California,Sonoma,2018,365,325,27,3,8,2,0,226,52,36,0,2,280,82,1
California,Stanislaus,2018,365,157,161,32,14,1,0,240,108,54,0,2,203,151,9
California,Sutter,2018,365,153,177,22,7,5,1,335,100,54,0,0,166,198,1
California,Tehama,2018,365,226,110,16,13,0,0,190,95,45,0,0,239,126,0
California,Trinity,2018,291,173,99,12,7,0,0,191,79,44,0,0,0,291,0
California,Tulare,2018,365,73,171,95,26,0,0,174,140,77,0,0,233,124,8
California,Tuolumne,2018,348,254,73,20,1,0,0,154,80,43,0,0,348,0,0
California,Ventura,2018,365,174,174,16,1,0,0,166,87,52,0,2,213,138,12
California,Yolo,2018,365,260,91,5,7,2,0,235,67,43,0,0,249,114,2
Colorado,Adams,2018,365,199,163,3,0,0,0,130,74,49,0,59,146,95,65
Colorado,Alamosa,2018,360,351,8,0,0,1,0,235,33,19,0,0,0,25,335
Colorado,Arapahoe,2018,365,231,119,14,1,0,0,156,87,45,0,0,354,11,0
Colorado,Archuleta,2018,365,333,32,0,0,0,0,97,50,38,0,0,331,0,34
Colorado,Boulder,2018,362,219,114,28,1,0,0,159,96,46,0,0,285,77,0
Colorado,Chaffee,2018,164,67,91,5,1,0,0,161,87,58,0,0,164,0,0
Colorado,Clear Creek,2018,291,145,118,25,3,0,0,164,100,51,0,0,291,0,0
Colorado,Delta,2018,297,277,20,0,0,0,0,83,47,35,0,1,213,43,40
Colorado,Denver,2018,365,177,178,10,0,0,0,150,80,51,0,147,142,76,0
Colorado,Douglas,2018,364,215,122,24,3,0,0,156,97,46,0,0,302,62,0
Colorado,El Paso,2018,365,233,124,8,0,0,0,119,84,46,0,0,329,36,0
Colorado,Fremont,2018,20,20,0,0,0,0,0,36,20,15,0,0,0,0,20
Colorado,Garfield,2018,365,217,132,15,1,0,0,151,87,48,0,0,362,2,1
Colorado,Grand,2018,166,110,54,1,1,0,0,151,67,47,0,0,166,0,0
Colorado,Gunnison,2018,365,235,125,4,1,0,0,156,77,47,0,0,354,0,11
Colorado,Jackson,2018,116,113,3,0,0,0,0,60,20,7,0,0,0,116,0
Colorado,Jefferson,2018,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0
Colorado,La Plata,2018,365,240,105,10,9,1,0,218,80,45,0,0,330,32,3
Colorado,Larimer,2018,365,195,142,25,3,0,0,169,97,50,0,0,322,43,0
Colorado,Mesa,2018,365,216,144,5,0,0,0,150,80,46,1,0,301,62,1
Colorado,Moffat,2018,331,262,68,1,0,0,0,108,61,42,0,0,331,0,0
Colorado,Montezuma,2018,359,259,96,4,0,0,0,115,71,44,0,0,356,3,0
Colorado,Montrose,2018,326,257,68,1,0,0,0,122,64,42,0,0,326,0,0
Colorado,Park,2018,324,161,145,17,1,0,0,174,90,51,0,0,323,1,0
Colorado,Pitkin,2018,123,123,0,0,0,0,0,43,27,14,0,0,0,31,92
Colorado,Prowers,2018,359,353,5,1,0,0,0,103,31,16,0,0,0,0,359
Colorado,Pueblo,2018,123,117,5,1,0,0,0,101,39,23,0,0,0,84,39
Colorado,Rio Blanco,2018,365,242,121,2,0,0,0,108,71,45,0,0,329,36,0
Colorado,Routt,2018,355,354,1,0,0,0,0,51,30,15,0,0,0,0,355
Colorado,San Juan,2018,118,113,5,0,0,0,0,100,25,8,0,0,0,118,0
Colorado,San Miguel,2018,238,160,76,2,0,0,0,101,71,46,0,0,181,0,57
Colorado,Teller,2018,160,63,85,12,0,0,0,133,97,58,0,0,160,0,0
Colorado,Weld,2018,365,187,168,10,0,0,0,133,87,50,0,0,264,100,1
Connecticut,Fairfield,2018,365,258,86,14,7,0,0,185,80,41,0,21,196,148,0
Connecticut,Hartford,2018,365,293,70,2,0,0,0,143,61,37,0,24,193,145,3
Connecticut,Litchfield,2018,363,319,40,4,0,0,0,133,53,36,2,0,327,34,0
Connecticut,Middlesex,2018,208,168,32,8,0,0,0,126,67,40,0,0,208,0,0
Connecticut,New Haven,2018,365,276,75,12,2,0,0,156,68,40,0,29,205,131,0
Connecticut,New London,2018,315,284,25,6,0,0,0,140,50,35,0,0,189,126,0
Connecticut,Tolland,2018,213,189,20,4,0,0,0,140,54,38,0,0,213,0,0
Connecticut,Windham,2018,358,332,20,6,0,0,0,129,47,34,0,0,358,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2018,152,16,97,28,10,0,1,369,139,73,0,0,0,99,53
Country Of Mexico,SONORA,2018,362,317,42,3,0,0,0,119,51,38,0,0,362,0,0
Delaware,Kent,2018,365,310,53,2,0,0,0,133,55,38,0,0,277,88,0
Delaware,New Castle,2018,365,260,99,6,0,0,0,150,67,42,0,4,230,131,0
Delaware,Sussex,2018,365,295,66,4,0,0,0,140,58,40,0,0,295,70,0
District Of Columbia,District of Columbia,2018,365,235,124,5,1,0,0,164,71,44,0,16,184,165,0
Florida,Alachua,2018,364,335,29,0,0,0,0,90,48,33,0,0,293,71,0
Florida,Baker,2018,360,341,19,0,0,0,0,87,46,31,0,0,360,0,0
Florida,Bay,2018,323,272,50,1,0,0,0,126,54,37,0,0,189,134,0
Florida,Brevard,2018,365,330,34,1,0,0,0,129,50,37,0,0,284,81,0
Florida,Broward,2018,365,291,74,0,0,0,0,100,57,40,0,10,162,193,0
Florida,Citrus,2018,350,316,34,0,0,0,0,70,50,32,0,0,0,350,0
Florida,Collier,2018,365,320,45,0,0,0,0,80,54,36,0,0,246,119,0
Florida,Columbia,2018,359,315,43,1,0,0,0,111,53,34,0,0,218,141,0
Florida,Duval,2018,365,274,86,4,1,0,0,155,63,41,0,1,149,200,15
Florida,Escambia,2018,365,318,47,0,0,0,0,93,54,37,0,0,342,23,0
Florida,Flagler,2018,345,330,15,0,0,0,0,77,47,32,0,0,345,0,0
Florida,Hamilton,2018,307,278,29,0,0,0,0,65,49,33,0,0,0,307,0
Florida,Highlands,2018,351,337,13,1,0,0,0,108,47,31,0,0,351,0,0
Florida,Hillsborough,2018,365,259,102,4,0,0,0,122,61,42,0,0,177,186,2
Florida,Holmes,2018,346,299,47,0,0,0,0,79,52,35,0,0,196,150,0
Florida,Indian River,2018,356,325,30,1,0,0,0,101,49,36,0,0,356,0,0
Florida,Lake,2018,363,331,31,1,0,0,0,101,49,33,0,0,363,0,0
Florida,Lee,2018,365,316,48,1,0,0,0,106,53,35,0,0,294,71,0
Florida,Leon,2018,355,286,69,0,0,0,0,97,56,36,0,0,149,206,0
Florida,Liberty,2018,284,273,11,0,0,0,0,71,47,31,0,0,284,0,0
Florida,Manatee,2018,365,330,33,2,0,0,0,119,50,34,0,0,365,0,0
Florida,Marion,2018,365,325,40,0,0,0,0,90,51,35,0,0,229,136,0
Florida,Martin,2018,365,329,35,1,0,0,0,112,50,37,0,0,232,133,0
Florida,Miami-Dade,2018,365,294,67,4,0,0,0,126,58,41,0,17,139,208,1
Florida,Nassau,2018,271,246,25,0,0,0,0,84,50,33,0,0,0,271,0
Florida,Okaloosa,2018,353,325,28,0,0,0,0,80,49,33,0,0,345,0,8
Florida,Orange,2018,365,321,42,1,1,0,0,151,52,36,0,0,285,80,0
Florida,Osceola,2018,365,330,33,2,0,0,0,126,50,33,0,0,365,0,0
Florida,Palm Beach,2018,365,314,51,0,0,0,0,91,52,38,0,0,219,132,14
Florida,Pasco,2018,365,324,39,2,0,0,0,129,54,35,0,0,365,0,0
Florida,Pinellas,2018,365,311,54,0,0,0,0,100,54,38,0,0,220,142,3
Florida,Polk,2018,365,324,39,2,0,0,0,112,51,35,0,0,276,89,0
Florida,Putnam,2018,302,301,1,0,0,0,0,51,23,14,0,0,0,0,302
Florida,Santa Rosa,2018,363,308,55,0,0,0,0,90,54,38,0,0,221,142,0
Florida,Sarasota,2018,365,306,59,0,0,0,0,97,55,37,0,0,231,134,0
Florida,Seminole,2018,365,324,39,2,0,0,0,150,54,36,0,0,303,62,0
Florida,St. Lucie,2018,360,342,18,0,0,0,0,100,47,33,0,0,360,0,0
Florida,Volusia,2018,365,329,36,0,0,0,0,80,50,36,0,0,274,91,0
Florida,Wakulla,2018,353,304,49,0,0,0,0,98,54,34,3,0,224,126,0
Georgia,Bibb,2018,362,308,53,1,0,0,0,106,56,35,0,0,168,194,0
Georgia,Charlton,2018,114,113,1,0,0,0,0,60,34,20,0,0,0,114,0
Georgia,Chatham,2018,363,315,48,0,0,0,0,74,53,36,0,0,113,250,0
Georgia,Chattooga,2018,245,224,21,0,0,0,0,87,50,35,0,0,245,0,0
Georgia,Clarke,2018,332,262,68,2,0,0,0,105,58,39,0,0,151,181,0
Georgia,Clayton,2018,120,101,19,0,0,0,0,67,54,33,0,0,0,120,0
Georgia,Cobb,2018,286,234,52,0,0,0,0,100,58,39,0,0,225,61,0
Georgia,Coffee,2018,116,112,4,0,0,0,0,65,37,22,0,0,0,116,0
Georgia,Columbia,2018,245,223,22,0,0,0,0,90,50,36,0,0,245,0,0
Georgia,Dawson,2018,245,222,21,2,0,0,0,108,50,35,0,0,245,0,0
Georgia,DeKalb,2018,365,277,88,0,0,0,0,100,58,40,0,36,147,182,0
Georgia,Dougherty,2018,357,293,63,1,0,0,0,137,57,30,0,0,0,357,0
Georgia,Douglas,2018,242,214,28,0,0,0,0,93,51,37,0,0,242,0,0
Georgia,Floyd,2018,333,226,107,0,0,0,0,80,60,40,0,0,0,333,0
Georgia,Fulton,2018,365,232,129,4,0,0,0,133,66,44,1,35,114,215,0
Georgia,Glynn,2018,272,255,17,0,0,0,0,74,46,34,0,0,225,47,0
Georgia,Gwinnett,2018,361,245,116,0,0,0,0,87,62,43,0,0,122,239,0
Georgia,Hall,2018,322,282,40,0,0,0,0,68,52,30,0,0,0,322,0
Georgia,Henry,2018,354,293,58,3,0,0,0,115,58,34,0,0,187,167,0
Georgia,Houston,2018,322,259,61,2,0,0,0,108,58,34,0,0,0,322,0
Georgia,Lowndes,2018,315,264,51,0,0,0,0,93,54,37,0,0,0,315,0
Georgia,Murray,2018,271,241,30,0,0,0,0,100,51,37,0,0,222,49,0
Georgia,Muscogee,2018,364,305,59,0,0,0,0,98,55,34,0,0,178,186,0
Georgia,Pike,2018,288,274,13,1,0,0,0,115,46,33,0,0,288,0,0
Georgia,Richmond,2018,364,269,91,4,0,0,0,150,59,39,0,0,115,239,10
Georgia,Rockdale,2018,243,200,41,2,0,0,0,112,61,36,0,0,243,0,0
Georgia,Sumter,2018,241,219,22,0,0,0,0,80,50,34,0,0,241,0,0
Georgia,Walker,2018,347,269,78,0,0,0,0,72,56,35,0,0,0,347,0
Georgia,Washington,2018,121,110,11,0,0,0,0,67,50,28,0,0,0,121,0
Hawaii,Hawaii,2018,365,200,151,12,2,0,0,153,87,47,0,0,0,365,0
Hawaii,Honolulu,2018,365,362,3,0,0,0,0,70,40,29,1,2,271,84,7
Hawaii,Kauai,2018,355,355,0,0,0,0,0,48,29,15,0,166,0,189,0
Hawaii,Maui,2018,361,357,4,0,0,0,0,73,29,19,0,0,0,361,0
Idaho,Ada,2018,365,283,75,7,0,0,0,134,69,40,3,0,267,91,4
Idaho,Bannock,2018,365,317,44,2,2,0,0,174,55,23,0,0,0,245,120
Idaho,Benewah,2018,361,219,129,11,2,0,0,161,78,42,0,0,0,361,0
Idaho,Blaine,2018,363,327,33,3,0,0,0,143,48,13,0,0,0,363,0
Idaho,Boise,2018,365,237,122,6,0,0,0,130,67,40,0,0,0,365,0
Idaho,Bonner,2018,363,308,39,11,4,1,0,245,60,29,0,0,0,318,45
Idaho,Bonneville,2018,352,306,43,2,1,0,0,154,55,27,0,0,0,352,0
Idaho,Butte,2018,363,313,47,3,0,0,0,115,54,40,0,0,354,9,0
Idaho,Canyon,2018,365,283,77,5,0,0,0,134,65,28,0,0,0,290,75
Idaho,Custer,2018,90,85,3,2,0,0,0,128,19,5,0,0,0,90,0
Idaho,Franklin,2018,319,278,38,3,0,0,0,124,56,19,0,0,0,319,0
Idaho,Idaho,2018,365,297,66,2,0,0,0,134,60,39,0,0,231,134,0
Idaho,Jerome,2018,320,287,28,5,0,0,0,145,51,18,0,0,0,320,0
Idaho,Kootenai,2018,331,272,49,5,4,1,0,204,60,25,0,0,0,331,0
Idaho,Latah,2018,365,339,20,5,1,0,0,176,40,10,0,0,0,365,0
Idaho,Lemhi,2018,360,260,97,3,0,0,0,121,70,29,0,0,0,360,0
Idaho,Nez Perce,2018,365,308,52,4,1,0,0,179,63,19,0,0,0,365,0
Idaho,Shoshone,2018,365,217,135,12,1,0,0,153,83,43,0,0,0,358,7
Idaho,Twin Falls,2018,355,313,37,3,2,0,0,151,55,29,0,0,0,355,0
Idaho,Valley,2018,353,297,54,2,0,0,0,108,58,22,0,0,0,353,0
Illinois,Adams,2018,245,228,17,0,0,0,0,87,49,35,0,0,245,0,0
Illinois,Champaign,2018,365,283,78,4,0,0,0,112,61,42,0,0,222,143,0
Illinois,Clark,2018,359,337,21,1,0,0,0,101,48,32,0,0,359,0,0
Illinois,Cook,2018,365,152,194,15,4,0,0,177,84,54,0,48,120,189,8
Illinois,DuPage,2018,361,231,126,4,0,0,0,112,69,45,0,0,135,226,0
Illinois,Effingham,2018,245,214,30,1,0,0,0,112,51,39,0,0,245,0,0
Illinois,Hamilton,2018,362,284,75,3,0,0,0,105,59,40,0,0,170,192,0
Illinois,Jersey,2018,356,277,76,3,0,0,0,122,64,42,0,0,195,161,0
Illinois,Jo Daviess,2018,344,323,19,2,0,0,0,119,47,33,0,0,344,0,0
Illinois,Kane,2018,364,294,65,5,0,0,0,122,61,38,0,0,310,54,0
Illinois,Lake,2018,352,304,40,6,2,0,0,164,58,35,0,0,352,0,0
Illinois,Macon,2018,365,241,121,3,0,0,0,126,64,44,0,0,157,208,0
Illinois,Macoupin,2018,333,300,30,3,0,0,0,115,50,36,0,89,244,0,0
Illinois,Madison,2018,365,221,134,8,2,0,0,154,72,46,0,0,206,152,7
Illinois,McHenry,2018,362,256,98,8,0,0,0,122,70,42,0,0,240,122,0
Illinois,McLean,2018,365,248,116,1,0,0,0,108,64,44,0,0,167,198,0
Illinois,Peoria,2018,365,255,107,3,0,0,0,101,64,43,0,0,192,173,0
Illinois,Randolph,2018,363,289,73,1,0,0,0,129,57,41,0,0,185,178,0
Illinois,Rock Island,2018,365,279,85,1,0,0,0,101,59,40,0,0,231,134,0
Illinois,Saint Clair,2018,364,265,94,4,1,0,0,174,64,44,2,21,146,195,0
Illinois,Sangamon,2018,363,253,109,1,0,0,0,122,63,43,0,0,197,166,0
Illinois,Will,2018,365,261,100,4,0,0,0,126,67,43,0,0,216,149,0
Illinois,Winnebago,2018,362,316,43,2,1,0,0,151,54,35,0,0,346,16,0
Indiana,Allen,2018,365,258,101,6,0,0,0,122,66,43,0,0,216,149,0
Indiana,Bartholomew,2018,365,290,71,4,0,0,0,108,61,40,0,0,242,123,0
Indiana,Boone,2018,365,324,36,5,0,0,0,112,54,34,0,0,365,0,0
Indiana,Brown,2018,363,339,24,0,0,0,0,97,48,33,0,0,363,0,0
Indiana,Carroll,2018,359,337,19,3,0,0,0,115,48,32,0,0,359,0,0
Indiana,Clark,2018,357,297,56,4,0,0,0,122,59,36,0,0,305,52,0
Indiana,Delaware,2018,361,320,37,4,0,0,0,129,54,35,0,0,317,44,0
Indiana,Dubois,2018,119,96,23,0,0,0,0,87,58,31,0,0,0,116,3
Indiana,Elkhart,2018,363,285,75,3,0,0,0,105,58,38,0,0,194,169,0
Indiana,Floyd,2018,346,303,38,5,0,0,0,143,52,34,0,0,323,23,0
Indiana,Greene,2018,361,310,48,3,0,0,0,129,56,37,0,0,322,39,0
Indiana,Hamilton,2018,365,292,67,6,0,0,0,129,59,40,0,0,227,138,0
Indiana,Hendricks,2018,365,335,28,2,0,0,0,108,48,33,0,0,365,0,0
Indiana,Henry,2018,116,100,15,1,0,0,0,111,55,31,0,0,0,116,0
Indiana,Howard,2018,365,293,67,5,0,0,0,108,58,39,0,0,214,151,0
Indiana,Huntington,2018,358,337,21,0,0,0,0,97,46,31,0,0,358,0,0
Indiana,Jackson,2018,341,321,20,0,0,0,0,90,47,32,0,0,341,0,0
Indiana,Knox,2018,357,311,42,4,0,0,0,122,54,35,0,0,357,0,0
Indiana,LaPorte,2018,363,305,51,6,1,0,0,161,61,36,0,0,335,28,0
Indiana,Lake,2018,365,217,142,5,1,0,0,151,66,45,0,15,113,228,9
Indiana,Madison,2018,365,273,85,7,0,0,0,136,59,41,0,0,211,154,0
Indiana,Marion,2018,365,192,162,10,1,0,0,156,70,49,0,6,124,235,0
Indiana,Monroe,2018,335,255,80,0,0,0,0,97,58,36,0,0,0,335,0
Indiana,Morgan,2018,364,337,27,0,0,0,0,100,47,33,0,0,364,0,0
Indiana,Perry,2018,350,324,26,0,0,0,0,80,50,35,0,0,350,0,0
Indiana,Porter,2018,365,276,84,4,1,0,0,161,62,41,0,0,218,131,16
Indiana,Posey,2018,360,326,34,0,0,0,0,100,50,34,0,0,360,0,0
Indiana,Shelby,2018,361,331,25,5,0,0,0,112,49,34,0,0,361,0,0
Indiana,Spencer,2018,121,96,25,0,0,0,0,85,56,31,0,0,0,121,0
Indiana,St. Joseph,2018,365,248,110,7,0,0,0,133,64,42,0,3,183,179,0
Indiana,Sullivan,2018,181,145,36,0,0,0,0,91,57,33,0,0,0,181,0
Indiana,Tippecanoe,2018,345,285,60,0,0,0,0,78,54,34,0,0,0,345,0
Indiana,Vanderburgh,2018,365,261,101,3,0,0,0,143,63,41,0,0,199,166,0
Indiana,Vigo,2018,365,251,111,3,0,0,0,115,64,42,0,0,202,163,0
Indiana,Wabash,2018,362,315,42,5,0,0,0,129,54,35,0,0,362,0,0
Indiana,Warrick,2018,365,324,38,3,0,0,0,126,51,35,0,0,365,0,0
Indiana,Whitley,2018,348,294,54,0,0,0,0,81,54,31,0,0,0,348,0
Iowa,Black Hawk,2018,365,245,120,0,0,0,0,82,61,42,0,0,0,365,0
Iowa,Bremer,2018,245,224,19,2,0,0,0,112,50,37,0,0,245,0,0
Iowa,Cerro Gordo,2018,115,115,0,0,0,0,0,46,31,16,0,0,0,0,115
Iowa,Clinton,2018,365,246,119,0,0,0,0,100,64,43,0,0,147,218,0
Iowa,Harrison,2018,245,213,30,2,0,0,0,101,58,39,0,0,245,0,0
Iowa,Johnson,2018,362,287,75,0,0,0,0,92,56,38,0,0,0,362,0
Iowa,Lee,2018,121,99,22,0,0,0,0,76,56,34,0,0,0,121,0
Iowa,Linn,2018,365,249,112,4,0,0,0,129,64,44,0,0,150,214,1
Iowa,Montgomery,2018,365,283,82,0,0,0,0,93,60,39,0,0,149,216,0
Iowa,Muscatine,2018,365,249,116,0,0,0,0,95,62,41,0,0,0,364,1
Iowa,Palo Alto,2018,365,263,100,2,0,0,0,115,62,42,0,0,160,205,0
Iowa,Polk,2018,365,284,79,2,0,0,0,112,60,40,0,5,225,135,0
Iowa,Pottawattamie,2018,124,100,23,1,0,0,0,102,56,33,0,0,0,114,10
Iowa,Scott,2018,365,173,188,4,0,0,0,108,69,52,0,1,66,204,94
Iowa,Van Buren,2018,359,281,78,0,0,0,0,100,58,38,0,0,178,180,1
Iowa,Woodbury,2018,122,108,14,0,0,0,0,92,53,33,0,0,0,122,0
Kansas,Chase,2018,116,110,6,0,0,0,0,63,43,23,0,0,0,116,0
Kansas,Ford,2018,354,325,28,1,0,0,0,129,41,17,0,0,0,0,354
Kansas,Johnson,2018,363,299,64,0,0,0,0,91,59,36,0,0,274,89,0
Kansas,Leavenworth,2018,362,325,37,0,0,0,0,100,51,33,0,0,362,0,0
Kansas,Neosho,2018,359,307,52,0,0,0,0,87,54,37,0,0,303,50,6
Kansas,Sedgwick,2018,365,269,96,0,0,0,0,100,62,41,0,18,231,55,61
Kansas,Shawnee,2018,365,272,93,0,0,0,0,99,63,42,0,0,181,184,0
Kansas,Sherman,2018,350,344,6,0,0,0,0,91,31,14,0,0,0,0,350
Kansas,Sumner,2018,365,314,51,0,0,0,0,90,56,36,0,1,312,36,16
Kansas,Trego,2018,364,299,64,1,0,0,0,130,60,38,0,1,324,38,1
Kansas,Wyandotte,2018,365,254,108,2,1,0,0,172,68,42,0,19,180,165,1
Kentucky,Bell,2018,256,231,25,0,0,0,0,84,50,39,0,0,226,30,0
Kentucky,Boone,2018,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0
Kentucky,Boyd,2018,364,306,57,1,0,0,0,119,55,38,0,14,159,191,0
Kentucky,Bullitt,2018,233,196,35,2,0,0,0,150,58,38,0,0,233,0,0
Kentucky,Campbell,2018,350,279,70,1,0,0,0,101,56,40,0,12,160,178,0
Kentucky,Carter,2018,281,259,22,0,0,0,0,80,49,33,0,0,217,64,0
Kentucky,Christian,2018,280,241,39,0,0,0,0,90,54,39,0,0,213,67,0
Kentucky,Daviess,2018,357,272,84,1,0,0,0,112,58,40,0,19,145,193,0
Kentucky,Edmonson,2018,365,301,64,0,0,0,0,100,58,38,2,0,195,168,0
Kentucky,Fayette,2018,364,271,93,0,0,0,0,87,59,40,0,13,111,239,1
